244	The goose found and the girl liked a deer .	* goose ( x _ 0 ) ; * girl ( x _ 2 ) ; deer ( x _ 3 ) AND find . agent ( x _ 4 , x _ 0 ) AND find . theme ( x _ 4 , x _ 3 ) AND like . agent ( x _ 5 , x _ 2 ) AND like . theme ( x _ 5 , x _ 3 )	elips_RNR_in_dist
245	Liam nursed and a girl adored a cat .	cat ( x _ 2 ) AND girl ( x _ 1 ) AND nurse . agent ( x _ 3 , Liam ) AND nurse . theme ( x _ 3 , x _ 2 ) AND adore . agent ( x _ 4 , x _ 1 ) AND adore . theme ( x _ 4 , x _ 2 )	elips_RNR_in_dist
246	Olivia admired and the manager liked Anthony .	* manager ( x _ 0 ) ; admire . agent ( x _ 1 , Olivia ) AND admire . theme ( x _ 1 , Anthony ) AND like . agent ( x _ 2 , x _ 0 ) AND like . theme ( x _ 2 , Anthony )	elips_RNR_in_dist
247	Liam helped and Emma loved the bird .	* bird ( x _ 1 ) ; help . agent ( x _ 2 , Liam ) AND help . theme ( x _ 2 , x _ 1 ) AND love . agent ( x _ 3 , Emma ) AND love . theme ( x _ 3 , x _ 1 )	elips_RNR_in_dist
248	A boy nursed and a girl liked a baby .	boy ( x _ 0 ) AND baby ( x _ 3 ) AND girl ( x _ 2 ) AND nurse . agent ( x _ 4 , x _ 0 ) AND nurse . theme ( x _ 4 , x _ 3 ) AND like . agent ( x _ 5 , x _ 2 ) AND like . theme ( x _ 5 , x _ 3 )	elips_RNR_in_dist
249	Emma poked and a prince touched Penelope .	prince ( x _ 0 ) AND poke . agent ( x _ 1 , Emma ) AND poke . theme ( x _ 1 , Penelope ) AND touch . agent ( x _ 2 , x _ 0 ) AND touch . theme ( x _ 2 , Penelope )	elips_RNR_in_dist
250	The girl touched and Emma adored the goose .	* girl ( x _ 0 ) ; * goose ( x _ 2 ) ; touch . agent ( x _ 3 , x _ 0 ) AND touch . theme ( x _ 3 , x _ 2 ) AND adore . agent ( x _ 4 , Emma ) AND adore . theme ( x _ 4 , x _ 2 )	elips_RNR_in_dist
251	Nora studied and Liam liked Ellie .	study . agent ( x _ 0 , Nora ) AND study . theme ( x _ 0 , Ellie ) AND like . agent ( x _ 1 , Liam ) AND like . theme ( x _ 1 , Ellie )	elips_RNR_in_dist
252	A boy examined and Emma appreciated a girl .	boy ( x _ 0 ) AND girl ( x _ 2 ) AND examine . agent ( x _ 3 , x _ 0 ) AND examine . theme ( x _ 3 , x _ 2 ) AND appreciate . agent ( x _ 4 , Emma ) AND appreciate . theme ( x _ 4 , x _ 2 )	elips_RNR_in_dist
253	The girl packed and Emma stabbed a teacher .	* girl ( x _ 0 ) ; teacher ( x _ 2 ) AND pack . agent ( x _ 3 , x _ 0 ) AND pack . theme ( x _ 3 , x _ 2 ) AND stab . agent ( x _ 4 , Emma ) AND stab . theme ( x _ 4 , x _ 2 )	elips_RNR_in_dist
254	The scientist juggled and Emma liked a zebra .	* scientist ( x _ 0 ) ; zebra ( x _ 2 ) AND juggle . agent ( x _ 3 , x _ 0 ) AND juggle . theme ( x _ 3 , x _ 2 ) AND like . agent ( x _ 4 , Emma ) AND like . theme ( x _ 4 , x _ 2 )	elips_RNR_in_dist
255	Leah hunted and Emma liked Penelope .	hunt . agent ( x _ 0 , Leah ) AND hunt . theme ( x _ 0 , Penelope ) AND like . agent ( x _ 1 , Emma ) AND like . theme ( x _ 1 , Penelope )	elips_RNR_in_dist
256	Liam adored and Emma worshipped Luke .	adore . agent ( x _ 0 , Liam ) AND adore . theme ( x _ 0 , Luke ) AND worship . agent ( x _ 1 , Emma ) AND worship . theme ( x _ 1 , Luke )	elips_RNR_in_dist
257	Liam liked and Isabella respected the boy .	* boy ( x _ 1 ) ; like . agent ( x _ 2 , Liam ) AND like . theme ( x _ 2 , x _ 1 ) AND respect . agent ( x _ 3 , Isabella ) AND respect . theme ( x _ 3 , x _ 1 )	elips_RNR_in_dist
258	Emma liked and the priest poked a cat .	* priest ( x _ 1 ) ; cat ( x _ 2 ) AND like . agent ( x _ 3 , Emma ) AND like . theme ( x _ 3 , x _ 2 ) AND poke . agent ( x _ 4 , x _ 1 ) AND poke . theme ( x _ 4 , x _ 2 )	elips_RNR_in_dist
259	The girl liked and the bee liked the dog .	* girl ( x _ 0 ) ; * dog ( x _ 3 ) ; * bee ( x _ 2 ) ; like . agent ( x _ 4 , x _ 0 ) AND like . theme ( x _ 4 , x _ 3 ) AND like . agent ( x _ 5 , x _ 2 ) AND like . theme ( x _ 5 , x _ 3 )	elips_RNR_in_dist
260	The duck discovered and the scientist threw a girl .	* duck ( x _ 0 ) ; * scientist ( x _ 2 ) ; girl ( x _ 3 ) AND discover . agent ( x _ 4 , x _ 0 ) AND discover . theme ( x _ 4 , x _ 3 ) AND throw . agent ( x _ 5 , x _ 2 ) AND throw . theme ( x _ 5 , x _ 3 )	elips_RNR_in_dist
261	Ava helped and a bunny helped the girl .	* girl ( x _ 2 ) ; bunny ( x _ 1 ) AND help . agent ( x _ 3 , Ava ) AND help . theme ( x _ 3 , x _ 2 ) AND help . agent ( x _ 4 , x _ 1 ) AND help . theme ( x _ 4 , x _ 2 )	elips_RNR_in_dist
262	A girl respected and a lion liked Zoey .	girl ( x _ 0 ) AND lion ( x _ 1 ) AND respect . agent ( x _ 2 , x _ 0 ) AND respect . theme ( x _ 2 , Zoey ) AND like . agent ( x _ 3 , x _ 1 ) AND like . theme ( x _ 3 , Zoey )	elips_RNR_in_dist
263	A girl investigated and Emma loved Lily .	girl ( x _ 0 ) AND investigate . agent ( x _ 1 , x _ 0 ) AND investigate . theme ( x _ 1 , Lily ) AND love . agent ( x _ 2 , Emma ) AND love . theme ( x _ 2 , Lily )	elips_RNR_in_dist
264	Liam observed and Emma touched a boy .	boy ( x _ 1 ) AND observe . agent ( x _ 2 , Liam ) AND observe . theme ( x _ 2 , x _ 1 ) AND touch . agent ( x _ 3 , Emma ) AND touch . theme ( x _ 3 , x _ 1 )	elips_RNR_in_dist
265	The girl liked and Olivia helped a boy .	* girl ( x _ 0 ) ; boy ( x _ 2 ) AND like . agent ( x _ 3 , x _ 0 ) AND like . theme ( x _ 3 , x _ 2 ) AND help . agent ( x _ 4 , Olivia ) AND help . theme ( x _ 4 , x _ 2 )	elips_RNR_in_dist
266	Hannah found and the horse liked the donkey .	* donkey ( x _ 2 ) ; * horse ( x _ 1 ) ; find . agent ( x _ 3 , Hannah ) AND find . theme ( x _ 3 , x _ 2 ) AND like . agent ( x _ 4 , x _ 1 ) AND like . theme ( x _ 4 , x _ 2 )	elips_RNR_in_dist
267	A duck helped and Emma liked Wyatt .	duck ( x _ 0 ) AND help . agent ( x _ 1 , x _ 0 ) AND help . theme ( x _ 1 , Wyatt ) AND like . agent ( x _ 2 , Emma ) AND like . theme ( x _ 2 , Wyatt )	elips_RNR_in_dist
268	The boy drew and a chief liked the wolf .	* boy ( x _ 0 ) ; * wolf ( x _ 3 ) ; chief ( x _ 2 ) AND draw . agent ( x _ 4 , x _ 0 ) AND draw . theme ( x _ 4 , x _ 3 ) AND like . agent ( x _ 5 , x _ 2 ) AND like . theme ( x _ 5 , x _ 3 )	elips_RNR_in_dist
269	A zebra ate and the girl held the boy .	* boy ( x _ 3 ) ; * girl ( x _ 2 ) ; zebra ( x _ 0 ) AND eat . agent ( x _ 4 , x _ 0 ) AND eat . theme ( x _ 4 , x _ 3 ) AND hold . agent ( x _ 5 , x _ 2 ) AND hold . theme ( x _ 5 , x _ 3 )	elips_RNR_in_dist
270	Emma appreciated and a monkey threw Skylar .	monkey ( x _ 0 ) AND appreciate . agent ( x _ 1 , Emma ) AND appreciate . theme ( x _ 1 , Skylar ) AND throw . agent ( x _ 2 , x _ 0 ) AND throw . theme ( x _ 2 , Skylar )	elips_RNR_in_dist
271	William pierced and a monkey helped a baby .	baby ( x _ 2 ) AND monkey ( x _ 1 ) AND pierce . agent ( x _ 3 , William ) AND pierce . theme ( x _ 3 , x _ 2 ) AND help . agent ( x _ 4 , x _ 1 ) AND help . theme ( x _ 4 , x _ 2 )	elips_RNR_in_dist
272	A mouse sketched and Emma pierced the boy .	* boy ( x _ 2 ) ; mouse ( x _ 0 ) AND sketch . agent ( x _ 3 , x _ 0 ) AND sketch . theme ( x _ 3 , x _ 2 ) AND pierce . agent ( x _ 4 , Emma ) AND pierce . theme ( x _ 4 , x _ 2 )	elips_RNR_in_dist
273	Aubrey tolerated and a boy found Riley .	boy ( x _ 0 ) AND tolerate . agent ( x _ 1 , Aubrey ) AND tolerate . theme ( x _ 1 , Riley ) AND find . agent ( x _ 2 , x _ 0 ) AND find . theme ( x _ 2 , Riley )	elips_RNR_in_dist
274	A dog drew and Liam liked the president .	* president ( x _ 2 ) ; dog ( x _ 0 ) AND draw . agent ( x _ 3 , x _ 0 ) AND draw . theme ( x _ 3 , x _ 2 ) AND like . agent ( x _ 4 , Liam ) AND like . theme ( x _ 4 , x _ 2 )	elips_RNR_in_dist
275	Olivia painted and Emma liked Wyatt .	paint . agent ( x _ 0 , Olivia ) AND paint . theme ( x _ 0 , Wyatt ) AND like . agent ( x _ 1 , Emma ) AND like . theme ( x _ 1 , Wyatt )	elips_RNR_in_dist
276	Emma ate and the dog valued Penelope .	* dog ( x _ 0 ) ; eat . agent ( x _ 1 , Emma ) AND eat . theme ( x _ 1 , Penelope ) AND value . agent ( x _ 2 , x _ 0 ) AND value . theme ( x _ 2 , Penelope )	elips_RNR_in_dist
277	Emma cleaned and a girl missed Wyatt .	girl ( x _ 0 ) AND clean . agent ( x _ 1 , Emma ) AND clean . theme ( x _ 1 , Wyatt ) AND miss . agent ( x _ 2 , x _ 0 ) AND miss . theme ( x _ 2 , Wyatt )	elips_RNR_in_dist
278	Isabella adored and Emma discovered a frog .	frog ( x _ 1 ) AND adore . agent ( x _ 2 , Isabella ) AND adore . theme ( x _ 2 , x _ 1 ) AND discover . agent ( x _ 3 , Emma ) AND discover . theme ( x _ 3 , x _ 1 )	elips_RNR_in_dist
279	A mouse hunted and a scientist liked Bella .	mouse ( x _ 0 ) AND scientist ( x _ 1 ) AND hunt . agent ( x _ 2 , x _ 0 ) AND hunt . theme ( x _ 2 , Bella ) AND like . agent ( x _ 3 , x _ 1 ) AND like . theme ( x _ 3 , Bella )	elips_RNR_in_dist
280	A cat ate and Olivia appreciated Wyatt .	cat ( x _ 0 ) AND eat . agent ( x _ 1 , x _ 0 ) AND eat . theme ( x _ 1 , Wyatt ) AND appreciate . agent ( x _ 2 , Olivia ) AND appreciate . theme ( x _ 2 , Wyatt )	elips_RNR_in_dist
281	Emma liked and the girl stabbed a dog .	* girl ( x _ 1 ) ; dog ( x _ 2 ) AND like . agent ( x _ 3 , Emma ) AND like . theme ( x _ 3 , x _ 2 ) AND stab . agent ( x _ 4 , x _ 1 ) AND stab . theme ( x _ 4 , x _ 2 )	elips_RNR_in_dist
282	A fly poked and the girl liked Jayden .	* girl ( x _ 1 ) ; fly ( x _ 0 ) AND poke . agent ( x _ 2 , x _ 0 ) AND poke . theme ( x _ 2 , Jayden ) AND like . agent ( x _ 3 , x _ 1 ) AND like . theme ( x _ 3 , Jayden )	elips_RNR_in_dist
283	A girl painted and the boy loved the dog .	* dog ( x _ 3 ) ; * boy ( x _ 2 ) ; girl ( x _ 0 ) AND paint . agent ( x _ 4 , x _ 0 ) AND paint . theme ( x _ 4 , x _ 3 ) AND love . agent ( x _ 5 , x _ 2 ) AND love . theme ( x _ 5 , x _ 3 )	elips_RNR_in_dist
284	A mouse liked and the child liked the cow .	* cow ( x _ 3 ) ; * child ( x _ 2 ) ; mouse ( x _ 0 ) AND like . agent ( x _ 4 , x _ 0 ) AND like . theme ( x _ 4 , x _ 3 ) AND like . agent ( x _ 5 , x _ 2 ) AND like . theme ( x _ 5 , x _ 3 )	elips_RNR_in_dist
285	Emma pierced and Joshua helped a boy .	boy ( x _ 1 ) AND pierce . agent ( x _ 2 , Emma ) AND pierce . theme ( x _ 2 , x _ 1 ) AND help . agent ( x _ 3 , Joshua ) AND help . theme ( x _ 3 , x _ 1 )	elips_RNR_in_dist
286	Jack threw and Noah pierced Mateo .	throw . agent ( x _ 0 , Jack ) AND throw . theme ( x _ 0 , Mateo ) AND pierce . agent ( x _ 1 , Noah ) AND pierce . theme ( x _ 1 , Mateo )	elips_RNR_in_dist
287	Charlotte cleaned and Emma liked Nathan .	clean . agent ( x _ 0 , Charlotte ) AND clean . theme ( x _ 0 , Nathan ) AND like . agent ( x _ 1 , Emma ) AND like . theme ( x _ 1 , Nathan )	elips_RNR_in_dist
288	The girl missed and a prince loved Penelope .	* girl ( x _ 0 ) ; prince ( x _ 1 ) AND miss . agent ( x _ 2 , x _ 0 ) AND miss . theme ( x _ 2 , Penelope ) AND love . agent ( x _ 3 , x _ 1 ) AND love . theme ( x _ 3 , Penelope )	elips_RNR_in_dist
289	Ava helped and the girl stabbed Wyatt .	* girl ( x _ 0 ) ; help . agent ( x _ 1 , Ava ) AND help . theme ( x _ 1 , Wyatt ) AND stab . agent ( x _ 2 , x _ 0 ) AND stab . theme ( x _ 2 , Wyatt )	elips_RNR_in_dist
290	Oliver liked and Liam adored the girl .	* girl ( x _ 1 ) ; like . agent ( x _ 2 , Oliver ) AND like . theme ( x _ 2 , x _ 1 ) AND adore . agent ( x _ 3 , Liam ) AND adore . theme ( x _ 3 , x _ 1 )	elips_RNR_in_dist
291	The tiger pierced and Emma threw a girl .	* tiger ( x _ 0 ) ; girl ( x _ 2 ) AND pierce . agent ( x _ 3 , x _ 0 ) AND pierce . theme ( x _ 3 , x _ 2 ) AND throw . agent ( x _ 4 , Emma ) AND throw . theme ( x _ 4 , x _ 2 )	elips_RNR_in_dist
292	Emma painted and James discovered Ryan .	paint . agent ( x _ 0 , Emma ) AND paint . theme ( x _ 0 , Ryan ) AND discover . agent ( x _ 1 , James ) AND discover . theme ( x _ 1 , Ryan )	elips_RNR_in_dist
293	A boy studied and a guest liked a goose .	boy ( x _ 0 ) AND goose ( x _ 3 ) AND guest ( x _ 2 ) AND study . agent ( x _ 4 , x _ 0 ) AND study . theme ( x _ 4 , x _ 3 ) AND like . agent ( x _ 5 , x _ 2 ) AND like . theme ( x _ 5 , x _ 3 )	elips_RNR_in_dist
294	Emma ate and the pony helped a manager .	* pony ( x _ 1 ) ; manager ( x _ 2 ) AND eat . agent ( x _ 3 , Emma ) AND eat . theme ( x _ 3 , x _ 2 ) AND help . agent ( x _ 4 , x _ 1 ) AND help . theme ( x _ 4 , x _ 2 )	elips_RNR_in_dist
295	Emma missed and a boy poked Nathan .	boy ( x _ 0 ) AND miss . agent ( x _ 1 , Emma ) AND miss . theme ( x _ 1 , Nathan ) AND poke . agent ( x _ 2 , x _ 0 ) AND poke . theme ( x _ 2 , Nathan )	elips_RNR_in_dist
296	The cat found and William poked a girl .	* cat ( x _ 0 ) ; girl ( x _ 2 ) AND find . agent ( x _ 3 , x _ 0 ) AND find . theme ( x _ 3 , x _ 2 ) AND poke . agent ( x _ 4 , William ) AND poke . theme ( x _ 4 , x _ 2 )	elips_RNR_in_dist
297	Charlotte cooked and Noah loved a frog .	frog ( x _ 1 ) AND cook . agent ( x _ 2 , Charlotte ) AND cook . theme ( x _ 2 , x _ 1 ) AND love . agent ( x _ 3 , Noah ) AND love . theme ( x _ 3 , x _ 1 )	elips_RNR_in_dist
298	The chicken drew and the bunny liked a dog .	* chicken ( x _ 0 ) ; * bunny ( x _ 2 ) ; dog ( x _ 3 ) AND draw . agent ( x _ 4 , x _ 0 ) AND draw . theme ( x _ 4 , x _ 3 ) AND like . agent ( x _ 5 , x _ 2 ) AND like . theme ( x _ 5 , x _ 3 )	elips_RNR_in_dist
299	The chicken painted and the teacher loved Nora .	* chicken ( x _ 0 ) ; * teacher ( x _ 1 ) ; paint . agent ( x _ 2 , x _ 0 ) AND paint . theme ( x _ 2 , Nora ) AND love . agent ( x _ 3 , x _ 1 ) AND love . theme ( x _ 3 , Nora )	elips_RNR_in_dist
300	Liam found and the girl helped Savannah .	* girl ( x _ 0 ) ; find . agent ( x _ 1 , Liam ) AND find . theme ( x _ 1 , Savannah ) AND help . agent ( x _ 2 , x _ 0 ) AND help . theme ( x _ 2 , Savannah )	elips_RNR_in_dist
301	A goose tolerated and the lawyer tossed John .	* lawyer ( x _ 1 ) ; goose ( x _ 0 ) AND tolerate . agent ( x _ 2 , x _ 0 ) AND tolerate . theme ( x _ 2 , John ) AND toss . agent ( x _ 3 , x _ 1 ) AND toss . theme ( x _ 3 , John )	elips_RNR_in_dist
302	Skylar poked and Noah missed a dog .	dog ( x _ 1 ) AND poke . agent ( x _ 2 , Skylar ) AND poke . theme ( x _ 2 , x _ 1 ) AND miss . agent ( x _ 3 , Noah ) AND miss . theme ( x _ 3 , x _ 1 )	elips_RNR_in_dist
303	Noah ate and Theodore liked Penelope .	eat . agent ( x _ 0 , Noah ) AND eat . theme ( x _ 0 , Penelope ) AND like . agent ( x _ 1 , Theodore ) AND like . theme ( x _ 1 , Penelope )	elips_RNR_in_dist
304	A dog poked and Emma found the cat .	* cat ( x _ 2 ) ; dog ( x _ 0 ) AND poke . agent ( x _ 3 , x _ 0 ) AND poke . theme ( x _ 3 , x _ 2 ) AND find . agent ( x _ 4 , Emma ) AND find . theme ( x _ 4 , x _ 2 )	elips_RNR_in_dist
305	Emma liked and Noah liked Stella .	like . agent ( x _ 0 , Emma ) AND like . theme ( x _ 0 , Stella ) AND like . agent ( x _ 1 , Noah ) AND like . theme ( x _ 1 , Stella )	elips_RNR_in_dist
306	Stella helped and Emma liked Joshua .	help . agent ( x _ 0 , Stella ) AND help . theme ( x _ 0 , Joshua ) AND like . agent ( x _ 1 , Emma ) AND like . theme ( x _ 1 , Joshua )	elips_RNR_in_dist
307	Emma discovered and the wolf liked the bird .	* bird ( x _ 2 ) ; * wolf ( x _ 1 ) ; discover . agent ( x _ 3 , Emma ) AND discover . theme ( x _ 3 , x _ 2 ) AND like . agent ( x _ 4 , x _ 1 ) AND like . theme ( x _ 4 , x _ 2 )	elips_RNR_in_dist
308	Olivia observed and a girl stabbed Wyatt .	girl ( x _ 0 ) AND observe . agent ( x _ 1 , Olivia ) AND observe . theme ( x _ 1 , Wyatt ) AND stab . agent ( x _ 2 , x _ 0 ) AND stab . theme ( x _ 2 , Wyatt )	elips_RNR_in_dist
309	Harper cleaned and the frog pierced a boy .	* frog ( x _ 1 ) ; boy ( x _ 2 ) AND clean . agent ( x _ 3 , Harper ) AND clean . theme ( x _ 3 , x _ 2 ) AND pierce . agent ( x _ 4 , x _ 1 ) AND pierce . theme ( x _ 4 , x _ 2 )	elips_RNR_in_dist
310	Liam cleaned and the girl found the boy .	* boy ( x _ 2 ) ; * girl ( x _ 1 ) ; clean . agent ( x _ 3 , Liam ) AND clean . theme ( x _ 3 , x _ 2 ) AND find . agent ( x _ 4 , x _ 1 ) AND find . theme ( x _ 4 , x _ 2 )	elips_RNR_in_dist
311	Liam loved and a cat liked Penelope .	cat ( x _ 0 ) AND love . agent ( x _ 1 , Liam ) AND love . theme ( x _ 1 , Penelope ) AND like . agent ( x _ 2 , x _ 0 ) AND like . theme ( x _ 2 , Penelope )	elips_RNR_in_dist
312	Noah painted and the cat liked Grayson .	* cat ( x _ 0 ) ; paint . agent ( x _ 1 , Noah ) AND paint . theme ( x _ 1 , Grayson ) AND like . agent ( x _ 2 , x _ 0 ) AND like . theme ( x _ 2 , Grayson )	elips_RNR_in_dist
313	A boy held and a turkey liked the child .	* child ( x _ 3 ) ; boy ( x _ 0 ) AND turkey ( x _ 2 ) AND hold . agent ( x _ 4 , x _ 0 ) AND hold . theme ( x _ 4 , x _ 3 ) AND like . agent ( x _ 5 , x _ 2 ) AND like . theme ( x _ 5 , x _ 3 )	elips_RNR_in_dist
314	Charlotte cooked and a girl liked a scientist .	scientist ( x _ 2 ) AND girl ( x _ 1 ) AND cook . agent ( x _ 3 , Charlotte ) AND cook . theme ( x _ 3 , x _ 2 ) AND like . agent ( x _ 4 , x _ 1 ) AND like . theme ( x _ 4 , x _ 2 )	elips_RNR_in_dist
315	A butterfly ate and Emma liked the girl .	* girl ( x _ 2 ) ; butterfly ( x _ 0 ) AND eat . agent ( x _ 3 , x _ 0 ) AND eat . theme ( x _ 3 , x _ 2 ) AND like . agent ( x _ 4 , Emma ) AND like . theme ( x _ 4 , x _ 2 )	elips_RNR_in_dist
316	William loved and a girl found Penelope .	girl ( x _ 0 ) AND love . agent ( x _ 1 , William ) AND love . theme ( x _ 1 , Penelope ) AND find . agent ( x _ 2 , x _ 0 ) AND find . theme ( x _ 2 , Penelope )	elips_RNR_in_dist
317	Leah helped and Amelia found the girl .	* girl ( x _ 1 ) ; help . agent ( x _ 2 , Leah ) AND help . theme ( x _ 2 , x _ 1 ) AND find . agent ( x _ 3 , Amelia ) AND find . theme ( x _ 3 , x _ 1 )	elips_RNR_in_dist
318	A dog nursed and Emma helped Zoey .	dog ( x _ 0 ) AND nurse . agent ( x _ 1 , x _ 0 ) AND nurse . theme ( x _ 1 , Zoey ) AND help . agent ( x _ 2 , Emma ) AND help . theme ( x _ 2 , Zoey )	elips_RNR_in_dist
319	A hero liked and Emma liked the girl .	* girl ( x _ 2 ) ; hero ( x _ 0 ) AND like . agent ( x _ 3 , x _ 0 ) AND like . theme ( x _ 3 , x _ 2 ) AND like . agent ( x _ 4 , Emma ) AND like . theme ( x _ 4 , x _ 2 )	elips_RNR_in_dist
320	The dog helped and a girl loved the boy .	* dog ( x _ 0 ) ; * boy ( x _ 3 ) ; girl ( x _ 2 ) AND help . agent ( x _ 4 , x _ 0 ) AND help . theme ( x _ 4 , x _ 3 ) AND love . agent ( x _ 5 , x _ 2 ) AND love . theme ( x _ 5 , x _ 3 )	elips_RNR_in_dist
321	Emma pierced and Liam liked Wyatt .	pierce . agent ( x _ 0 , Emma ) AND pierce . theme ( x _ 0 , Wyatt ) AND like . agent ( x _ 1 , Liam ) AND like . theme ( x _ 1 , Wyatt )	elips_RNR_in_dist
322	Jack liked and a girl appreciated Luke .	girl ( x _ 0 ) AND like . agent ( x _ 1 , Jack ) AND like . theme ( x _ 1 , Luke ) AND appreciate . agent ( x _ 2 , x _ 0 ) AND appreciate . theme ( x _ 2 , Luke )	elips_RNR_in_dist
323	Isabella stabbed and Olivia helped a girl .	girl ( x _ 1 ) AND stab . agent ( x _ 2 , Isabella ) AND stab . theme ( x _ 2 , x _ 1 ) AND help . agent ( x _ 3 , Olivia ) AND help . theme ( x _ 3 , x _ 1 )	elips_RNR_in_dist
324	The monkey discovered and the girl loved Penelope .	* monkey ( x _ 0 ) ; * girl ( x _ 1 ) ; discover . agent ( x _ 2 , x _ 0 ) AND discover . theme ( x _ 2 , Penelope ) AND love . agent ( x _ 3 , x _ 1 ) AND love . theme ( x _ 3 , Penelope )	elips_RNR_in_dist
325	Emma liked and a prisoner helped the chicken .	* chicken ( x _ 2 ) ; prisoner ( x _ 1 ) AND like . agent ( x _ 3 , Emma ) AND like . theme ( x _ 3 , x _ 2 ) AND help . agent ( x _ 4 , x _ 1 ) AND help . theme ( x _ 4 , x _ 2 )	elips_RNR_in_dist
326	Emma cooked and Liam liked the cat .	* cat ( x _ 1 ) ; cook . agent ( x _ 2 , Emma ) AND cook . theme ( x _ 2 , x _ 1 ) AND like . agent ( x _ 3 , Liam ) AND like . theme ( x _ 3 , x _ 1 )	elips_RNR_in_dist
327	Emma worshipped and the frog touched Penelope .	* frog ( x _ 0 ) ; worship . agent ( x _ 1 , Emma ) AND worship . theme ( x _ 1 , Penelope ) AND touch . agent ( x _ 2 , x _ 0 ) AND touch . theme ( x _ 2 , Penelope )	elips_RNR_in_dist
328	The boy liked and Liam poked Leah .	* boy ( x _ 0 ) ; like . agent ( x _ 1 , x _ 0 ) AND like . theme ( x _ 1 , Leah ) AND poke . agent ( x _ 2 , Liam ) AND poke . theme ( x _ 2 , Leah )	elips_RNR_in_dist
329	Emma painted and the girl poked Penelope .	* girl ( x _ 0 ) ; paint . agent ( x _ 1 , Emma ) AND paint . theme ( x _ 1 , Penelope ) AND poke . agent ( x _ 2 , x _ 0 ) AND poke . theme ( x _ 2 , Penelope )	elips_RNR_in_dist
330	Hazel saw and Ava helped Thomas .	see . agent ( x _ 0 , Hazel ) AND see . theme ( x _ 0 , Thomas ) AND help . agent ( x _ 1 , Ava ) AND help . theme ( x _ 1 , Thomas )	elips_RNR_in_dist
331	Sebastian adored and Emma liked Wyatt .	adore . agent ( x _ 0 , Sebastian ) AND adore . theme ( x _ 0 , Wyatt ) AND like . agent ( x _ 1 , Emma ) AND like . theme ( x _ 1 , Wyatt )	elips_RNR_in_dist
332	Isabella appreciated and Benjamin found the girl .	* girl ( x _ 1 ) ; appreciate . agent ( x _ 2 , Isabella ) AND appreciate . theme ( x _ 2 , x _ 1 ) AND find . agent ( x _ 3 , Benjamin ) AND find . theme ( x _ 3 , x _ 1 )	elips_RNR_in_dist
333	William juggled and a giraffe found Layla .	giraffe ( x _ 0 ) AND juggle . agent ( x _ 1 , William ) AND juggle . theme ( x _ 1 , Layla ) AND find . agent ( x _ 2 , x _ 0 ) AND find . theme ( x _ 2 , Layla )	elips_RNR_in_dist
334	A girl discovered and Emma liked Audrey .	girl ( x _ 0 ) AND discover . agent ( x _ 1 , x _ 0 ) AND discover . theme ( x _ 1 , Audrey ) AND like . agent ( x _ 2 , Emma ) AND like . theme ( x _ 2 , Audrey )	elips_RNR_in_dist
335	Olivia liked and the frog helped a girl .	* frog ( x _ 1 ) ; girl ( x _ 2 ) AND like . agent ( x _ 3 , Olivia ) AND like . theme ( x _ 3 , x _ 2 ) AND help . agent ( x _ 4 , x _ 1 ) AND help . theme ( x _ 4 , x _ 2 )	elips_RNR_in_dist
336	A boy helped and Emma helped the teacher .	* teacher ( x _ 2 ) ; boy ( x _ 0 ) AND help . agent ( x _ 3 , x _ 0 ) AND help . theme ( x _ 3 , x _ 2 ) AND help . agent ( x _ 4 , Emma ) AND help . theme ( x _ 4 , x _ 2 )	elips_RNR_in_dist
337	The creature helped and Liam liked the girl .	* creature ( x _ 0 ) ; * girl ( x _ 2 ) ; help . agent ( x _ 3 , x _ 0 ) AND help . theme ( x _ 3 , x _ 2 ) AND like . agent ( x _ 4 , Liam ) AND like . theme ( x _ 4 , x _ 2 )	elips_RNR_in_dist
338	Emma sketched and Amelia helped Luke .	sketch . agent ( x _ 0 , Emma ) AND sketch . theme ( x _ 0 , Luke ) AND help . agent ( x _ 1 , Amelia ) AND help . theme ( x _ 1 , Luke )	elips_RNR_in_dist
339	The girl admired and Mila pierced Anthony .	* girl ( x _ 0 ) ; admire . agent ( x _ 1 , x _ 0 ) AND admire . theme ( x _ 1 , Anthony ) AND pierce . agent ( x _ 2 , Mila ) AND pierce . theme ( x _ 2 , Anthony )	elips_RNR_in_dist
340	The father held and Emma discovered the penguin .	* father ( x _ 0 ) ; * penguin ( x _ 2 ) ; hold . agent ( x _ 3 , x _ 0 ) AND hold . theme ( x _ 3 , x _ 2 ) AND discover . agent ( x _ 4 , Emma ) AND discover . theme ( x _ 4 , x _ 2 )	elips_RNR_in_dist
341	The girl admired and a duck stabbed a manager .	* girl ( x _ 0 ) ; manager ( x _ 3 ) AND duck ( x _ 2 ) AND admire . agent ( x _ 4 , x _ 0 ) AND admire . theme ( x _ 4 , x _ 3 ) AND stab . agent ( x _ 5 , x _ 2 ) AND stab . theme ( x _ 5 , x _ 3 )	elips_RNR_in_dist
342	Aiden hunted and the coach tossed Riley .	* coach ( x _ 0 ) ; hunt . agent ( x _ 1 , Aiden ) AND hunt . theme ( x _ 1 , Riley ) AND toss . agent ( x _ 2 , x _ 0 ) AND toss . theme ( x _ 2 , Riley )	elips_RNR_in_dist
